mlb;title;seller;ad_type;price_previous;price_current;discount;installments;date;post link;image link
MLB19456244;Placa de vídeo nvidia gigabyte  eagle geforce rtx 30 series rtx 3050 gv-n3050eagle oc-8gd oc edition 8gb;N/A;Premium;R$ 3.499,00;R$ 3.499,00;0%;em 10x R$349,90 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-nvidia-gigabyte-eagle-geforce-rtx-30-series-rtx-3050-gv-n3050eagle-oc-8gd-oc-edition-8gb/p/MLB19456244#polycard_client=search-nordic&wid=MLB4441242734&sid=search&searchVariation=MLB19456244&position=6&search_layout=grid&type=product&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_726913-MLA50708727103_072022-E.webp
MLB-2712741351;Colorful geforce rtx 3050 nb duo 8g-v;N/A;Classic;R$ 1.997,00;R$ 1.997,00;0%;em 12x R$191,94;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-2712741351-colorful-geforce-rtx-3050-nb-duo-8g-v-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_702352-MLB50667282553_072022-E.webp
MLB21903455;Placa de vídeo galax nvidia rtx 3050 8gb gddr6 128bit;Olist;Premium;R$ 3.544,00;R$ 3.544,00;0%;em 10x R$354,41 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-galax-nvidia-rtx-3050-8gb-gddr6-128bit/p/MLB21903455#polycard_client=search-nordic&wid=MLB3522198613&sid=search&searchVariation=MLB21903455&position=3&search_layout=grid&type=product&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_628788-MLB52374712998_112022-E.webp
MLB-3710215123;Placa de vídeo galax nvidia geforce rtx 3050 ex oc 6gb gddr6;N/A;Classic;R$ 1.390,00;R$ 1.390,00;0%;em 12x R$134,47;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3710215123-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-oc-6gb-gddr6-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_666356-MLU74442645352_022024-E.webp
MLB-3849170625;Placa gráfica asus geforce rtx 3050 lp brk oc 6gb gddr6;N/A;Premium;R$ 1.978,00;R$ 1.642,00;17% OFF;em 10x R$164,20 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3849170625-placa-grafica-asus-geforce-rtx-3050-lp-brk-oc-6gb-gddr6-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_916765-CBT79211029247_092024-E.webp
MLB-5081473630;Placa de vídeo superframe rtx 3050 epic 6gb dlss ray tracing;N/A;Premium;R$ 1.419,00;R$ 1.419,00;0%;em 10x R$141,99 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-5081473630-placa-de-video-superframe-rtx-3050-epic-6gb-dlss-ray-tracing-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_895364-MLB79539532565_092024-E.webp
MLB-3537226477;Placa de vídeo galax nvidia rtx 3050 8gb gddr6 128bit;Olist;Classic;R$ 3.533,00;R$ 3.533,00;0%;em 12x R$339,65;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3537226477-placa-de-video-galax-nvidia-rtx-3050-8gb-gddr6-128bit-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=57772b7c-d168-49ec-acee-6362693bb95e;https://http2.mlstatic.com/D_Q_NP_2X_687624-MLB73260500314_122023-E.webp
MLB/count?a=61ZZDXfBm5MvSZo9HRVjOmc6%2Fnxu4Wb4IRzudr39wxV3t466hoZf5xd6fgpn1at7fSA%2FN4w2BDTWrIwcFZKZ43Wr2DVWksgGsDSssALhRExEkersW8IJuObg1kCj70zSLvrFIaw05hHcoUdeoGEnQGCxQTnLW6UdDIAw1vF3l0%2FKjEYyG%2F0efhoWAL6no4O5CVWrxtSTCKHmPWj9MxKalq4VL580RdquwZf%2BSCXcD9YM3V3B5ny4ZuDOczvbNDE3ss4fyoCkGBp5t2aaEVoEWKtqV2C%2BNMUREhK4AJGEZz0dmxVf19kmcm%2FoMi27zICsxUKb%2Fbt026VfH1NICSyLHh8vKAlvhqCTzkA%2BKzwCPnEHnpApKwsS3yhkRwLqTae5fnr3NRYdwee13nVi55TuT6QZE23tI9exshC00BFC65bMiUN0IjfsOosFTS8v8u%2FNN%2BiPIsxFDljbWw%2BPHUhgm6SCGYHDQI0JVQha9MofrF8350HDLarA0p%2BvijyYqnirnTM%2BZTu4r1%2FS7SDaz9iww8Dsh%2FH2gxNjqm1DFiw%2Bk10ItBJj5%2FvpZAOX7KusiaVWj9k5aC1wyaZ78b7yy9Jg8NXM%2Flqdp0n82LSbr%2Blli7Dnmvc%2BBE7U8wU2kojCNKQ%2BFglT0TyHsIG1tytnwXyygHVEy0NFyAqm8pF40UT6PCfP%2BU5yA5trI2AYj9NRkd3kygc%3D&rb=x;Dual cooler p\ placa d video evga rtx 3050 3060 3060 ti xc;N/A;Premium;R$ 396,00;R$ 396,00;0%;em 10x R$39,60 sem juros;29/11/2024 09:51;https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=61ZZDXfBm5MvSZo9HRVjOmc6%2Fnxu4Wb4IRzudr39wxV3t466hoZf5xd6fgpn1at7fSA%2FN4w2BDTWrIwcFZKZ43Wr2DVWksgGsDSssALhRExEkersW8IJuObg1kCj70zSLvrFIaw05hHcoUdeoGEnQGCxQTnLW6UdDIAw1vF3l0%2FKjEYyG%2F0efhoWAL6no4O5CVWrxtSTCKHmPWj9MxKalq4VL580RdquwZf%2BSCXcD9YM3V3B5ny4ZuDOczvbNDE3ss4fyoCkGBp5t2aaEVoEWKtqV2C%2BNMUREhK4AJGEZz0dmxVf19kmcm%2FoMi27zICsxUKb%2Fbt026VfH1NICSyLHh8vKAlvhqCTzkA%2BKzwCPnEHnpApKwsS3yhkRwLqTae5fnr3NRYdwee13nVi55TuT6QZE23tI9exshC00BFC65bMiUN0IjfsOosFTS8v8u%2FNN%2BiPIsxFDljbWw%2BPHUhgm6SCGYHDQI0JVQha9MofrF8350HDLarA0p%2BvijyYqnirnTM%2BZTu4r1%2FS7SDaz9iww8Dsh%2FH2gxNjqm1DFiw%2Bk10ItBJj5%2FvpZAOX7KusiaVWj9k5aC1wyaZ78b7yy9Jg8NXM%2Flqdp0n82LSbr%2Blli7Dnmvc%2BBE7U8wU2kojCNKQ%2BFglT0TyHsIG1tytnwXyygHVEy0NFyAqm8pF40UT6PCfP%2BU5yA5trI2AYj9NRkd3kygc%3D&rb=x#polycard_client=search-nordic&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_637024-MLB76163585899_052024-E.webp
MLB-3849192559;Placa gráfica asus tuf gaming geforce rtx 3050 oc 8gb gddr6;N/A;Premium;R$ 3.986,00;R$ 3.309,00;16% OFF;em 10x R$330,92 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3849192559-placa-grafica-asus-tuf-gaming-geforce-rtx-3050-oc-8gb-gddr6-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_604052-CBT79210922733_092024-E.webp
MLB-3769768185;Placa de vídeo galax nvidia rtx 3050 8gb gddr6 128bit;Olist;Classic;R$ 2.384,00;R$ 2.384,00;0%;em 12x R$229,23;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3769768185-placa-de-video-galax-nvidia-rtx-3050-8gb-gddr6-128bit-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_856902-MLB77295956802_072024-E.webp
MLB-3763297650;Placa de vídeo galax nvidia rtx 3050 8gb gddr6 128bit;Olist;Premium;R$ 4.201,00;R$ 4.201,00;0%;em 10x R$420,15 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3763297650-placa-de-video-galax-nvidia-rtx-3050-8gb-gddr6-128bit-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_744142-MLB70252855907_072023-E.webp
MLB-3895114487;Notebook gamer dell g15 intel i5 13ger 16gb 512gb rtx 3050;N/A;Classic;R$ 7.000,00;R$ 7.000,00;0%;em 12x R$672,82;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3895114487-notebook-gamer-dell-g15-intel-i5-13ger-16gb-512gb-rtx-3050-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_911166-MLB80360710277_102024-E.webp
MLB22478749;Placa de vídeo nvidia gainward  pegasus geforce rtx 30 series rtx 3050 ne63050018p1-1070e 8gb;N/A;Premium;R$ 1.719,00;R$ 1.719,00;0%;em 10x R$171,99 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-nvidia-gainward-pegasus-geforce-rtx-30-series-rtx-3050-ne63050018p1-1070e-8gb/p/MLB22478749#polycard_client=search-nordic&wid=MLB3370589177&sid=search&searchVariation=MLB22478749&position=4&search_layout=grid&type=product&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_981029-MLA54816658379_042023-E.webp
MLB-3769498295;Placa vídeo galax geforce rtx 3050 1-click oc v2 8gb 128bit;Olist;Premium;R$ 2.396,00;R$ 2.396,00;0%;em 10x R$239,69 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3769498295-placa-video-galax-geforce-rtx-3050-1-click-oc-v2-8gb-128bit-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_755960-MLB77290575752_072024-E.webp
MLB37708228;Placa de video inno3d geforce rtx 3050 twin x2 oc, 8gb gddr6;N/A;Premium;R$ 1.821,00;R$ 1.821,00;0%;em 10x R$193,20 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-inno3d-geforce-rtx-3050-twin-x2-oc-8gb-gddr6/p/MLB37708228#polycard_client=search-nordic&wid=MLB4866331198&sid=search&searchVariation=MLB37708228&position=5&search_layout=grid&type=product&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_896227-MLU76991992409_062024-E.webp
MLB-3769486895;Placa vídeo galax geforce rtx 3050 1-click oc v2 8gb 128bit;Olist;Classic;R$ 2.349,00;R$ 2.349,00;0%;em 12x R$225,86;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3769486895-placa-video-galax-geforce-rtx-3050-1-click-oc-v2-8gb-128bit-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_911919-MLB77290611556_072024-E.webp
MLB-3765469673;Placa gráfica para jogos asus phoenix nvidia geforce rtx 305;N/A;Premium;R$ 2.862,00;R$ 2.862,00;0%;em 10x R$286,29 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3765469673-placa-grafica-para-jogos-asus-phoenix-nvidia-geforce-rtx-305-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_989497-CBT74327457241_012024-E.webp
MLB-5111567346;Placa de vídeo rtx 3050 6gb galax ex oc;N/A;Premium;R$ 1.597,00;R$ 1.597,00;0%;em 10x R$159,79 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-5111567346-placa-de-video-rtx-3050-6gb-galax-ex-oc-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_603263-MLU78533528616_082024-E.webp
MLB35431483;Zotac gaming geforce rtx 3050 twin edge oc 8 gb gddr6 128 bits;N/A;Premium;R$ 5.495,00;R$ 5.495,00;0%;em 10x R$549,54 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/zotac-gaming-geforce-rtx-3050-twin-edge-oc-8-gb-gddr6-128-bits/p/MLB35431483#polycard_client=search-nordic&wid=MLB5148991176&sid=search&searchVariation=MLB35431483&position=6&search_layout=grid&type=product&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_664019-MLA79408581426_092024-E.webp
MLB28632381;Placa de vídeo msi geforce rtx 3050 ventus 2x oc 8gb gddr6;N/A;Premium;R$ 6.002,00;R$ 6.002,00;0%;em 10x R$600,21 sem juros;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-msi-geforce-rtx-3050-ventus-2x-oc-8gb-gddr6/p/MLB28632381#polycard_client=search-nordic&wid=MLB3844893009&sid=search&searchVariation=MLB28632381&position=7&search_layout=grid&type=product&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_652316-MLU73265973995_122023-E.webp
MLB-5120924118;Placa vídeo asus  rog strix geforce rtx 30 series rtx 3050;N/A;Premium;R$ 2.000,00;R$ 2.000,00;0%;em 10x R$200 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-5120924118-placa-video-asus-rog-strix-geforce-rtx-30-series-rtx-3050-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_708159-MLA53856121802_022023-E.webp
MLB-3737842415;Placa de vídeo galax nvidia geforce rtx 3050 ex oc 6gb gddr6;N/A;Premium;R$ 2.198,00;R$ 2.198,00;0%;em 10x R$219,89 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3737842415-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-oc-6gb-gddr6-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_888842-MLB76970836409_062024-E.webp
MLB-4833863128;Placa de vídeo galax nvidia geforce rtx 3050 ex 6gb gddr6;N/A;Premium;R$ 1.733,00;R$ 1.733,00;0%;em 10x R$173,32 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-4833863128-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-6gb-gddr6-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_675373-MLB77288727325_062024-E.webp
MLB-3757990103;Placa de vídeo galax nvidia geforce rtx 3050 ex 6gb gddr6;N/A;Classic;R$ 1.622,00;R$ 1.622,00;0%;em 12x R$155,91;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3757990103-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-6gb-gddr6-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_931706-MLB77076732288_062024-E.webp
MLB-2695499848;Caixa de placa de vídeo galax geforce rtx3050 8gb 1-click oc;N/A;Classic;R$ 28,00;R$ 28,80;0%;em 12x R$2,79;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-2695499848-caixa-de-placa-de-video-galax-geforce-rtx3050-8gb-1-click-oc-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_686899-MLA74053201738_012024-E.webp
MLB-3824096819;Caixa completa placa de vídeo msi  rtx 3050 - ventus 2x 8 gb;N/A;Classic;R$ 35,00;R$ 35,99;0%;em 12x R$3,49;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3824096819-caixa-completa-placa-de-video-msi-rtx-3050-ventus-2x-8-gb-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_616074-MLB78596788393_082024-E.webp
MLB-4186034710;Placa vídeo galax geforce rtx 3050 1-click oc v2 8gb 128bit;Olist;Premium;R$ 2.371,00;R$ 2.371,00;0%;em 10x R$237,18 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-4186034710-placa-video-galax-geforce-rtx-3050-1-click-oc-v2-8gb-128bit-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_676043-MLB72664968458_112023-E.webp
MLB-3503751285;Placa vídeo galax geforce rtx 3050 1-click oc v2 8gb 128bit;Olist;Classic;R$ 2.364,00;R$ 2.364,00;0%;em 12x R$227,31;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-3503751285-placa-video-galax-geforce-rtx-3050-1-click-oc-v2-8gb-128bit-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_711349-MLB72664978788_112023-E.webp
MLB33477379;Placa de vídeo galax nvidia geforce rtx 3050 ex oc 6gb gddr6;N/A;Classic;R$ 1.799,00;R$ 1.228,00;31% OFF;em 12x R$118,82;29/11/2024 09:51;https://www.mercadolivre.com.br/placa-de-video-galax-nvidia-geforce-rtx-3050-ex-oc-6gb-gddr6/p/MLB33477379#polycard_client=search-nordic&wid=MLB4587569946&sid=search&searchVariation=MLB33477379&position=3&search_layout=grid&type=product&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_603263-MLU78533528616_082024-E.webp
MLB-4943502258;Placa de vídeo galax nvidia geforce rtx 3050 ex 6gb gddr6;N/A;Premium;R$ 1.668,00;R$ 1.668,00;0%;em 10x R$166,87 sem juros;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-4943502258-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-6gb-gddr6-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_666356-MLU74442645352_022024-E.webp
MLB-4943578344;Placa de vídeo galax nvidia geforce rtx 3050 ex 6gb gddr6;N/A;Classic;R$ 1.565,00;R$ 1.565,00;0%;em 12x R$150,49;29/11/2024 09:51;https://produto.mercadolivre.com.br/MLB-4943578344-placa-de-video-galax-nvidia-geforce-rtx-3050-ex-6gb-gddr6-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=017c33ce-7bea-4b68-8298-ae0984e448e8;https://http2.mlstatic.com/D_Q_NP_2X_666356-MLU74442645352_022024-E.webp
